mean_unexpcost,median_unexpcost,mean_stdcost,median_stdcost,mean_pocost,median_pocost,mean_qty,median_qty,mean_costsave,median_costsave,mean_spend,median_spend,mean_return_spend,median_return_spend,mean_leadtime,median_leadtime,mean_abc,median_abc,mean_source,median_source,Category,mean_late,median_late,mean_early,median_early,%Critical,SupplierID,quality_risk_mean,quality_risk_median,delivery_risk_mean,delivery_risk_median,comp1,comp2,comp3,comp4,comp5,comp6,RiskSum
1.04887218045,1.0,1.68045112782,2.0,1.68045112782,2.0,1.48496240602,1.0,1.79323308271,2.0,1.46240601504,1.0,1.00751879699,1.0,1.81578947368,2.0,1.8270676691699999,2.0,1.9962406015,2.0,Elect Comp,1.0,1,1.9298245613999998,2.0,1,2707,1.0,1.0,1.0434782608700002,1.0,1.000000000000004,1.0488721804500023,1.4624060150399958,1.0434782608700026,-1.9298245613999994,0.9999999999999973,9.49209981475
1.32945736434,1.0,2.0,2.0,2.0,2.0,1.0038759689899999,1.0,1.8023255813999999,2.0,1.55813953488,2.0,1.1279069767399998,1.0,1.4302325581400002,1.0,1.87596899225,2.0,1.68217054264,2.0,Fabrication,1.0,1,1.8636363636400002,2.0,2,2923,1.2,1.0,1.7,2.0,2.000000000000005,1.3294573643400045,1.5581395348799925,1.7000000000000006,-1.86363636364,1.1999999999999975,11.7791402396
1.0,1.0,2.0,2.0,2.0,2.0,1.125,1.0,1.875,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,Fabrication,1.0,1,1.75,2.0,1,2972,1.0714285714299998,1.0,1.14285714286,1.0,1.000000000000003,1.0000000000000024,0.9999999999999959,1.1428571428600016,-1.75,1.0714285714299976,8.96428571429
1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,Cable/Conn/Wire,1.08333333333,1,1.6666666666699999,2.0,1,2972,1.0714285714299998,1.0,1.14285714286,1.0,1.000000000000003,1.0000000000000024,0.9999999999999959,1.1428571428600016,-1.6666666666699999,1.0714285714299976,8.96428571429
1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,Fabrication,1.0,1,2.0,2.0,1,3999,1.0,1.0,1.0,1.0,1.000000000000003,1.0000000000000022,0.9999999999999964,1.0000000000000016,-1.9999999999999998,0.9999999999999974,9.0
1.0296495956899998,1.0,1.99730458221,2.0,1.99730458221,2.0,1.3126684636100001,1.0,1.98921832884,2.0,1.31805929919,1.0,1.0350404312700001,1.0,1.00269541779,1.0,1.9649595687299999,2.0,1.97843665768,2.0,Elect Comp,1.0,1,2.0,2.0,1,4529,1.0,1.0,1.54545454545,2.0,1.0000000000000047,1.0296495956900027,1.3180592991899949,1.5454545454500022,-1.9999999999999996,0.999999999999997,9.9282038716
1.5,1.5,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.5,1.5,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,Unknown,1.0,1,2.0,2.0,1,7242,1.0,1.0,1.125,1.0,1.0000000000000038,1.5000000000000027,1.4999999999999956,1.125000000000002,-1.9999999999999998,0.9999999999999974,10.125
2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,Fabrication,1.0,1,2.0,2.0,1,7242,1.0,1.0,1.125,1.0,1.000000000000002,2.0000000000000027,0.9999999999999961,1.1250000000000002,-2.0000000000000004,0.9999999999999977,10.125
1.00411522634,1.0,2.0,2.0,2.0,2.0,1.25514403292,1.0,1.45267489712,1.0,1.7037037037,2.0,1.02469135802,1.0,1.25102880658,1.0,1.44444444444,1.0,1.9876543209900002,2.0,Accessories/OEM,1.00751879699,1,1.94736842105,2.0,1,7242,1.0,1.0,1.125,1.0,1.0000000000000049,1.0041152263400024,1.7037037036999956,1.125000000000003,-1.9473684210499995,0.9999999999999973,9.8123975061
1.8571428571400002,2.0,1.92857142857,2.0,1.92857142857,2.0,1.0714285714299998,1.0,1.92857142857,2.0,1.2142857142899999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.92857142857,2.0,Cable/Conn/Wire,1.0,1,1.875,2.0,1,7242,1.0,1.0,1.125,1.0,1.0000000000000029,1.8571428571400028,1.2142857142899957,1.1250000000000007,-1.875,0.9999999999999978,10.071428571430001
1.11764705882,1.0,2.0,2.0,1.41176470588,1.0,1.3529411764700001,1.0,2.0,2.0,1.0,1.0,1.17647058824,1.0,1.0,1.0,1.0,1.0,1.41176470588,1.0,Fabrication,1.0,1,1.625,2.0,1,7846,1.0,1.0,1.0,1.0,1.0000000000000029,1.1176470588200025,0.9999999999999962,1.0000000000000013,-1.6249999999999998,0.999999999999998,8.91911764706
1.125,1.0,2.0,2.0,2.0,2.0,1.25,1.0,1.625,2.0,1.875,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,Accessories/OEM,1.0,1,2.0,2.0,1,14541,1.0,1.0,1.0,1.0,1.0000000000000049,1.1250000000000024,1.8749999999999958,1.0000000000000033,-1.9999999999999998,0.9999999999999973,10.0
1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6666666666699999,2.0,Unknown,1.0,1,2.0,2.0,1,15342,1.0,1.0,1.39130434783,1.0,1.0000000000000038,1.0000000000000027,0.9999999999999956,1.3913043478300016,-1.9999999999999996,0.9999999999999971,9.39130434783
1.62730806608,2.0,2.0,2.0,2.0,2.0,1.02380952381,1.0,1.80126336249,2.0,1.10155490768,1.0,1.00388726919,1.0,1.04761904762,1.0,1.30077745384,1.0,1.1117589893100002,1.0,Cable/Conn/Wire,1.03256936068,1,1.91556091677,2.0,1,15342,1.0,1.0,1.39130434783,1.0,1.0000000000000033,1.6273080660800028,1.1015549076799953,1.391304347830001,-1.9155609167699998,0.9999999999999974,10.07218486823
1.05882352941,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.11764705882,1.0,1.6470588235299999,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,Elect Comp,1.0,1,2.0,2.0,1,17035,1.0,1.0,1.5,1.5,1.0000000000000053,1.0588235294100028,1.647058823529995,1.5000000000000029,-1.9999999999999996,0.9999999999999969,10.20588235294
1.45454545455,1.0,1.54545454545,2.0,1.54545454545,2.0,1.2727272727299999,1.0,1.72727272727,2.0,1.0,1.0,1.09090909091,1.0,1.36363636364,1.0,1.0,1.0,1.0,1.0,Elect Comp,1.0,1,1.90625,2.0,1,24139,1.0,1.0,1.375,1.0,1.000000000000003,1.4545454545500027,0.9999999999999954,1.3750000000000009,-1.90625,0.9999999999999974,9.82670454546
1.20830586684,1.0,1.03889255109,1.0,1.04515491101,1.0,1.73500329598,2.0,1.7036914963699998,2.0,1.00758075148,1.0,1.0095583388299998,1.0,1.12491760053,1.0,1.0079103493700001,1.0,1.73895847067,2.0,Fabrication,1.0014091122600002,1,1.9379990605900002,2.0,1,24139,1.0,1.0,1.375,1.0,1.0000000000000036,1.2083058668400026,1.0075807514799953,1.3750000000000013,-1.9379990605900002,0.9999999999999973,9.539853130000001
1.15384615385,1.0,1.0,1.0,1.3846153846200002,1.0,1.30769230769,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.3846153846200002,1.0,1.0,1.0,2.0,2.0,Indirect,1.0,1,2.0,2.0,1,24139,1.0,1.0,1.375,1.0,1.0000000000000036,1.1538461538500027,0.9999999999999957,1.3750000000000013,-1.9999999999999998,0.9999999999999972,9.528846153850001
1.02564102564,1.0,1.23076923077,1.0,1.23076923077,1.0,1.25641025641,1.0,2.0,2.0,1.0,1.0,1.02564102564,1.0,1.84615384615,2.0,1.0,1.0,1.7692307692299998,2.0,Unknown,1.0,1,1.96078431373,2.0,1,24139,1.0,1.0,1.375,1.0,1.0000000000000038,1.0256410256400026,0.9999999999999954,1.3750000000000016,-1.9607843137299998,0.9999999999999972,9.38706636501
1.05970149254,1.0,1.07462686567,1.0,1.05970149254,1.0,1.8358208955200002,2.0,1.9402985074599999,2.0,1.0447761194,1.0,1.0,1.0,1.07462686567,1.0,1.0,1.0,1.8955223880599998,2.0,Cable/Conn/Wire,1.0,1,1.92753623188,2.0,1,24139,1.0,1.0,1.375,1.0,1.0000000000000038,1.0597014925400026,1.0447761193999954,1.3750000000000016,-1.9275362318799998,0.9999999999999972,9.40701384382
1.22503725782,1.0,1.07898658718,1.0,1.08196721311,1.0,1.76602086438,2.0,1.6289120715399998,2.0,1.0,1.0,1.02235469449,1.0,1.01490312966,1.0,1.0,1.0,1.8673621460499998,2.0,Fabrication,1.00508905852,1,1.9338422391900003,2.0,1,24261,1.04166666667,1.0,1.33333333333,1.0,1.0000000000000033,1.2250372578200026,0.9999999999999954,1.3333333333300013,-1.9338422391900005,1.0416666666699974,9.561323250020001
1.0,1.0,1.0,1.0,1.0,1.0,1.9090909090900001,2.0,1.0303030303,1.0,1.0,1.0,1.0303030303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Indirect,1.0,1,2.0,2.0,1,24261,1.04166666667,1.0,1.33333333333,1.0,1.0000000000000036,1.0000000000000027,0.9999999999999957,1.3333333333300017,-1.9999999999999998,1.0416666666699972,9.405303030299999
1.0,1.0,1.33333333333,1.0,1.33333333333,1.0,1.33333333333,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,Unknown,1.0,1,2.0,2.0,1,24261,1.04166666667,1.0,1.33333333333,1.0,1.0000000000000036,1.0000000000000027,0.9999999999999957,1.3333333333300017,-1.9999999999999998,1.0416666666699972,9.375
